"UDI-DI Tahsis Kurulusu,Primary DI Number (BARCODE NUMBER),Temel UDI-DI Numarasi,MDR a Farkli Urun Numarasi Ile Mi Gecti,93/42/EEC Veya 90/385/EEC deki Urun Numarasi,Brand Name,Description,Urunun Ilave Ticari Adlari,Versiyon Model,Reference/Catalogue number,Urun Aciklamasi,Quantity per package configuration,Sinif,Gmdn Kodu,Brans Turu Kodu,EMDN Terim,Ithal Imal Bilgisi,Ithal Edilen Ulke Listesi,Mensei Ulke Listesi,Gtip Numarasi,Mrg Guvenlik Bilgisi,Saklama/Kullanim Kosulu Gerektiriyor Mu,Diger Ozel Kosullar Var Mi,Diger Ozel Kosullar,Labeled as containing latex? ,Iyonize Radyasyon Icerir Mi,Ftalat/DEHP Icerir Mi,Nanomateryal Icerir Mi,Nanomateryal Turu,Shelf-life? ,Shelf-life (number),Shelf-life (day/month/year),Ekstra Bilgi Linki,Vucuda Implante Edilebilir Mi,Tek Kullanimlik Mi,Sinirli Kullanim Sayisi Var Mi,Sinirli Kullanim Sayisi,Tek Bir Hastaya Mi Kullanilabilir,Steril Paketlendi Mi,Paketlemede Kullanilan Sterilizasyon Metodu Listesi,Kullanim Oncesinde Sterilizasyon Gerekli Mi,Kullanim Oncesi Sterilizasyon Metodu Listesi,Kalibrasyona Tabi Mi,Kalibrasyon Periyodu (Ay),Bakima Tabi Mi,Bakim Periyodu (Ay),""EK VIII Kural 12’ye Gore Tibbi Urunleri, Sivilari Ve Diger Maddeleri Vucuda Tatbik Ediyor Mu Ve/Veya Vucuttan Uzaklastiriyor Mu"",Tibbi Urun Olarak Kabul Edilen Bir Madde Ihtiva Ediyor Mu,Insan Kani Veya Plazmasindan Elde Edilen Bir Tibbi Urun Ihtiva Ediyor Mu,Insan Kaynakli Dokular Veya Hucreler Veya Onlarin Turevlerini Ihtiva Ediyor Mu,""(AB) 722/2012'ye Gore, Hayvan Kaynakli Dokular Veya Hucreler Veya Onlarin Turevlerini Ihtiva Ediyor Mu"",Ek3 Kapsaminda Mi,Sut Eslesme Durumu,Saglik Marketinde Satilacak Mi / SGK Geri Odemesi Yapilacak Mi,Baska Cihazin Bilesen Aksesuar Yedek Parcasi Mi,Kullanim Kilavuzu Var Mi,Ana Cihazin Brans Turleri Listesi,Belge Listesi,Urun Gorseli Listesi,Orijinal Etiket Turkce Mi,Orijinal Etiket ve Satis Ambalaji,Urun Yuzey Alani,""Urun, Yasal Imalatcisi Tarafindan Baska Bir Imalatciya Mi Urettirildi"",Uretimi Yapan Imalatci Firma/Kurum Numarasi,CMR ve/veya Endokrin Bozucu Madde Ihtiva Ediyor Mu,CMR ve/veya Endokrin Bozucu Madde Bilgileri,Basvuruya Hazir Mi"
GS1,10190886051139,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .014                               ,,AWTFU014SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051146,,,,Australian Wire,AUST. WIRE TFI UPR PREM+ .016                               ,,AWTFU016,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010815,,,,Australian Wire,AUST. WIRE TFI UPR PREM+ .016 SOLO PACK                     ,,AWTFU016S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051153,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .016                               ,,AWTFU016SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010822,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .016 SOLO-PACK                     ,,AWTFU016SP+S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051160,,,,Australian Wire,AUST. WIRE TFI UPR PREM+ .018                               ,,AWTFU018,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051177,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .018                               ,,AWTFU018SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010839,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .018 SOLO PACK                     ,,AWTFU018SP+S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051184,,,,Australian Wire,AUST. WIRE TFI UPR PREM .020                                ,,AWTFU020,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010846,,,,Australian Wire,AUST. WIRE TFI UPR PREM .020 SOLO-PACK                      ,,AWTFU020S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051191,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .020                               ,,AWTFU020SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010853,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .020 SOLO PACK                     ,,AWTFU020SP+S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051207,,,,Australian Wire,AUST. WIRE TFI UPR SPEC+ .022                               ,,AWTFU022SP+,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051214,,,,Australian Wire,AUST. WIRE TFI UPR .016x.016 SPEC+                          ,,AWTFU1616,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051221,,,,Australian Wire,AUST. WIRE TFI UPR .016x.022 SPEC+                          ,,AWTFU1622,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886010860,,,,Australian Wire,AUST. WIRE TFI UPR .016X.022 SPEC + SOLO-PACK               ,,AWTFU1622S,,,1,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051238,,,,Australian Wire,AUST WIRE TFI UPR .018x.018 SPEC+,,AWTFU1818,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051245,,,,Australian Wire,AUST. WIRE TFI UPR .018x.022 SPEC+,,AWTFU1822,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051252,,,,Australian Wire,AUST. WIRE TFI UPR .019x.025 SPEC+,,AWTFU1925,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886051269,,,,Australian Wire,AUST. WIRE TFI UPR .021x.025 SPEC+,,AWTFU2125,,,25,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886033623,,,,TitanMoly,TITANMOLY BF3 LOWER .016X.022                               ,,B3BF3L1622,,,10,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886033630,,,,TitanMoly,TITANMOLY BF3 LOWER .017X.025                               ,,B3BF3L1725,,,10,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
GS1,10190886033647,,,,TitanMoly,TITANMOLY BF3 LOWER .019X.025                               ,,B3BF3L1925,,,10,Class IIa,41397,,,,,,,,,,,No,No,No,No,,No,,,,,,,,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,
